"","codenumber","newID","coder","pose","age","gender","training","robotExptr","robotChild","manipCheck","Naming","CRP","CRT","M_count","TestDuration","DemoDuration","Goal","LatGoal","totalsteps","totalpairs","totaltriplets","totalquadruplets","totalquintuplets","test_lessthan_100per","test_lessthan_50per","LOOK_at_this_code"
"776",8556,"855636","HG","CB5",36,"F",999,"999","Y","999"," np"," 999"," 999",9,84.014,0," 999",999,0,0,0,0,0,0,0,0
"777",8566,"856636","HG","C2",36,"M",1,"O","B","nc"," np"," 999"," 999",0,19.448,22.542," 0",999,0,0,0,0,0,1,0,0
"778",8566,"856636","HG","C3",36,"M",1,"O","B","NC"," np"," 999"," 999",1,52.36,28.866," 0",999,0,0,0,0,0,0,0,0
"779",8566,"856636","HG","C4",36,"M",1,"O","B","nc"," np"," 999"," 999",0,48.688,36.618," 0",999,0,0,0,0,0,0,0,0
"780",8566,"856636","HG","C5",36,"M",1,"O","B","nc"," np"," 999"," 999",10,76.738,59.976," 0",999,1,0,0,0,0,0,0,0
"781",8566,"856636","HG","CB2",36,"M",999,"999","W","np"," np"," 999"," 999",0,57.596,0," 999",999,0,0,0,0,0,0,0,0
"782",8566,"856636","HG","CB3",36,"M",999,"999","W","np"," np"," 999"," 999",0,57.596,0," 999",999,0,0,0,0,0,0,0,0
"783",8566,"856636","HG","CB4",36,"M",999,"999","W","np"," np"," 999"," 999",0,57.596,0," 999",999,0,0,0,0,0,0,0,0
"784",8566,"856636","HG","CB5",36,"M",999,"999","W","np"," np"," 999"," 999",0,57.596,0," 999",999,0,0,0,0,0,0,0,0
"785",8571,"857136","LT","C2",36,"M",1,"G","O","np"," 999"," 999"," 999",10,41.894,25.752," 1",17.408,2,1,0,0,0,0,0,0
"786",8571,"857136","LT","C3",36,"M",1,"G","O","np"," 999"," 999"," 999",6,35.738,32.332," 0",999,0,0,0,0,0,0,0,0
"787",8571,"857136","LT","C4",36,"M",1,"G","O","np"," 999"," 999"," 999",11,66.264,54.381," 0",999,2,1,0,0,0,0,0,0
"788",8571,"857136","LT","C5",36,"M",1,"G","O","np"," 999"," 999"," 999",13,46.161,34.43," 1",17.918,5,2,1,0,0,1,0,0
"789",8571,"857136","LT","CB2",36,"M",1,"999","W","999"," 999"," 999"," 999",0,77.067,0," 999",999,0,0,0,0,0,0,0,0
"790",8571,"857136","LT","CB3",36,"M",1,"999","W","999"," 999"," 999"," 999",0,77.067,0," 999",999,0,0,0,0,0,0,0,0
"791",8571,"857136","LT","CB4",36,"M",1,"999","W","999"," 999"," 999"," 999",0,77.067,0," 999",999,0,0,0,0,0,0,0,0
"792",8571,"857136","LT","CB5",36,"M",1,"999","W","999"," 999"," 999"," 999",0,77.067,0," 999",999,0,0,0,0,0,0,0,0
"793",8572,"857236","SM","C2",36,"M",1,"G","Y","nc"," np"," 999"," 999",7,29.954,30.396," 0",999,0,0,0,0,0,0,0,0
"794",8572,"857236","SM","C3",36,"M",1,"G","Y","c"," np"," 999"," 999",6,34.782,26.35," 0",999,2,0,0,0,0,0,0,0
"795",8572,"857236","SM","C4",36,"M",1,"G","Y","nc"," np"," 999"," 999",4,45.492,35.462," 0",999,0,0,0,0,0,0,0,0
"796",8572,"857236","SM","C5",36,"M",1,"G","Y","nc"," np"," 999"," 999",3,39.95,43.724," 0",999,0,0,0,0,0,1,0,0
"797",8572,"857236","SM","CB2",36,"M",1,"999","W","999"," np"," 999"," 999",2,72.59,0," 999",999,0,0,0,0,0,0,0,0
"798",8572,"857236","SM","CB3",36,"M",1,"999","W","999"," np"," 999"," 999",2,72.59,0," 999",999,0,0,0,0,0,0,0,0
"799",8572,"857236","SM","CB4",36,"M",1,"999","W","999"," np"," 999"," 999",2,72.59,0," 999",999,0,0,0,0,0,0,0,0
"800",8572,"857236","SM","CB5",36,"M",1,"999","W","999"," np"," 999"," 999",2,72.59,0," 999",999,0,0,0,0,0,0,0,0
"801",8580,"858036","HG","C2",36,"M",1,"R","B","nc"," np"," 999"," 999",4,15.198,17.578," 0",999,0,0,0,0,0,1,0,0
"802",8580,"858036","HG","C3",36,"M",1,"R","B","nc"," np"," 999"," 999",0,107.644,24.684," 0",999,0,0,0,0,0,0,0,0
"803",8580,"858036","HG","C4",36,"M",1,"R","B","nc"," np"," 999"," 999",5,181.254,69.388," 0",999,1,0,0,0,0,0,0,0
"804",8580,"858036","HG","CB2",36,"M",999,"999","W","999"," np"," 999"," 999",0,47.294,0," 999",999,0,0,0,0,0,0,0,0
"805",8580,"858036","HG","CB3",36,"M",999,"999","W","999"," np"," 999"," 999",0,47.294,0," 999",999,0,0,0,0,0,0,0,0
"806",8580,"858036","HG","CB4",36,"M",999,"999","W","999"," np"," 999"," 999",0,47.294,0," 999",999,0,0,0,0,0,0,0,0
"807",8580,"858036","HG","CB5",36,"M",999,"999","W","999"," np"," 999"," 999",0,47.294,0," 999",999,0,0,0,0,0,0,0,0
"808",8581,"858136","SS","C2",36,"F",0,"B","G","np"," np"," 999"," 999",3,35.836,19.278," 1",8.126,2,1,0,0,0,0,0,0
"809",8581,"858136","SS","C3",36,"F",0,"B","G","np"," np"," 999"," 999",12,59.704,25.5," 0",999,0,0,0,0,0,0,0,0
"810",8581,"858136","SS","C4",36,"F",0,"B","G","np"," np"," 999"," 999",10,67.83,31.28," 0",999,2,1,0,0,0,0,0,0
"811",8581,"858136","SS","C5",36,"F",0,"B","G","c"," np"," 999"," 999",5,31.008,63.342," 0",999,3,2,1,0,0,1,0,0
"812",8581,"858136","SS","CB2",36,"F",0,"999","W","999"," np"," 999"," 999",2,50.796,0," 999",999,0,0,0,0,0,0,0,0
"813",8581,"858136","SS","CB3",36,"F",0,"999","W","999"," np"," 999"," 999",2,50.796,0," 999",999,0,0,0,0,0,0,0,0
"814",8581,"858136","SS","CB4",36,"F",0,"999","W","999"," np"," 999"," 999",2,50.796,0," 999",999,0,0,0,0,0,0,0,0
"815",8581,"858136","SS","CB5",36,"F",0,"999","W","999"," np"," 999"," 999",2,50.796,0," 999",999,0,0,0,0,0,0,0,0
"816",8590,"859036","LT","C2",36,"F",1,"W","O","np"," 999"," 999"," 999",18,34.022,23.822," 0",999,2,0,0,0,0,0,0,0
"817",8594,"859436","SM","C2",36,"M",1,"R","Y","c"," np"," 999"," 999",12,49.47,20.144," 0",999,1,0,0,0,0,0,0,0
"818",8594,"859436","SM","C3",36,"M",1,"R","Y","c"," np"," 999"," 999",10,56.848,29.376," 1",21.216,3,1,0,0,0,0,0,0
"819",8594,"859436","SM","C4",36,"M",1,"R","Y","c"," np"," 999"," 999",16,81.43,57.664," 0",999,2,1,0,0,0,0,0,0
"820",8594,"859436","SM","C5",36,"M",1,"R","Y","c"," np"," 999"," 999",6,38.862,43.996," 1",37.026,3,0,0,0,0,1,0,0
"821",8594,"859436","SM","CB2",36,"M",1,"999","G","999"," np"," 999"," 999",24,118.762,0," 999",999,1,0,0,0,0,0,0,0
"822",8594,"859436","SM","CB3",36,"M",1,"999","G","999"," np"," 999"," 999",24,118.762,0," 999",999,3,0,0,0,0,0,0,0
"823",8594,"859436","SM","CB4",36,"M",1,"999","G","999"," np"," 999"," 999",24,118.762,0," 999",999,2,0,0,0,0,0,0,0
"824",8594,"859436","SM","CB5",36,"M",1,"999","G","999"," np"," 999"," 999",24,118.762,0," 999",999,3,0,0,0,0,0,0,0
"825",8605,"860536","HG","C2",36,"M",1,"B","R","c"," 0"," 999"," 999",4,65.756,20.366," 1",40.188,2,1,0,0,0,0,0,0
"826",8605,"860536","HG","C3",36,"M",1,"B","R","nc"," 0"," 999"," 999",6,57.154,23.528," 0",999,0,0,0,0,0,0,0,0
"827",8605,"860536","HG","CB2",36,"F",999,"999","O","999"," np"," 999"," 999",0,52.36,0," 999",999,0,0,0,0,0,0,0,0
"828",8605,"860536","HG","CB3",36,"F",999,"999","O","999"," np"," 999"," 999",0,52.36,0," 999",999,0,0,0,0,0,0,0,0
"829",8605,"860536","HG","CB4",36,"F",999,"999","O","999"," np"," 999"," 999",0,52.36,0," 999",999,0,0,0,0,0,0,0,0
"830",8605,"860536","HG","CB5",36,"F",999,"999","O","999"," np"," 999"," 999",0,52.36,0," 999",999,0,0,0,0,0,0,0,0
"831",8619,"861936","HG","C2",36,"F",1,"O","G","nc"," np"," 999"," 999",2,27.166,18.734," 0",999,1,0,0,0,0,0,0,0
"832",8619,"861936","HG","C3",36,"F",1,"O","G","nc"," np"," 999"," 999",4,50.116,30.396," 0",999,0,0,0,0,0,0,0,0
"833",8619,"861936","HG","CB2",36,"F",1,"999","Y","999"," np"," 999"," 999",0,50.184,0," 999",999,0,0,0,0,0,0,0,0
"834",8619,"861936","HG","CB3",36,"F",1,"999","Y","999"," np"," 999"," 999",0,50.184,0," 999",999,0,0,0,0,0,0,0,0
"835",8619,"861936","HG","CB4",36,"F",1,"999","Y","999"," np"," 999"," 999",0,50.184,0," 999",999,0,0,0,0,0,0,0,0
"836",8619,"861936","HG","CB5",36,"F",1,"999","Y","999"," np"," 999"," 999",0,50.184,0," 999",999,0,0,0,0,0,0,0,0
"837",8652,"865236","HG","C2",36,"F",999,"R","B","c"," 0"," 999"," 999",4,32.98,18.938," 0",999,1,0,0,0,0,0,0,0
"838",8652,"865236","HG","C3",36,"M",999,"R","W","np"," 0"," 999"," 999",3,9.826,22.984," 0",999,0,0,0,0,0,1,1,0
"839",8652,"865236","HG","CB2",36,"M",999,"999","W","np"," np"," 999"," 999",0,60.368,0," 999",999,0,0,0,0,0,0,0,0
"840",8652,"865236","HG","CB3",36,"M",999,"999","W","np"," np"," 999"," 999",0,60.368,0," 999",999,0,0,0,0,0,0,0,0
"841",8652,"865236","HG","CB4",36,"M",999,"999","W","np"," np"," 999"," 999",0,60.368,0," 999",999,0,0,0,0,0,0,0,0
"842",8652,"865236","HG","CB5",36,"M",999,"999","W","np"," np"," 999"," 999",0,60.368,0," 999",999,0,0,0,0,0,0,0,0
"843",8670,"867036","MC","C2",36,"M",1,"B","Y","c"," np"," 999"," 999",5,41.408,19.6," 0",999,1,0,0,0,0,0,0,0
"844",8670,"867036","MC","C3",36,"M",1,"B","Y","c"," np"," 999"," 999",6,49.696,27.232," 0",999,2,0,0,0,0,0,0,0
"845",8670,"867036","MC","C4",36,"M",1,"B","Y","c"," np"," 999"," 999",8,62.736,35.408," 0",999,1,0,0,0,0,0,0,0
"846",8670,"867036","MC","C5",36,"M",1,"B","Y","c"," np"," 999"," 999",6,28.368,118.422," 0",999,1,0,0,0,0,1,0,0
"847",8670,"867036","MC","CB2",36,"M",999,"999","G","999"," np"," 999"," 999",0,58.24,0," 999",999,0,0,0,0,0,0,0,0
"848",8670,"867036","MC","CB3",36,"M",999,"999","G","999"," np"," 999"," 999",0,58.24,0," 999",999,0,0,0,0,0,0,0,0
"849",8670,"867036","MC","CB4",36,"M",999,"999","G","999"," np"," 999"," 999",0,58.24,0," 999",999,0,0,0,0,0,0,0,0
"850",8670,"867036","MC","CB5",36,"M",999,"999","G","999"," np"," 999"," 999",0,58.24,0," 999",999,0,0,0,0,0,0,0,0
"851",8672,"867236","MC","C2",36,"M",1,"W","R","c"," np"," 999"," 999",4,45.254,20.74," 0",999,0,0,0,0,0,0,0,0
"852",8672,"867236","MC","C3",36,"M",1,"W","R","c"," np"," 999"," 999",8,64.668,30.022," 0",999,1,0,0,0,0,0,0,0
"853",8672,"867236","MC","C4",36,"M",1,"W","R","c"," np"," 999"," 999",3,64.736,38.828," 0",999,1,0,0,0,0,0,0,0
"854",8672,"867236","MC","C5",36,"M",1,"W","R","c"," np"," 999"," 999",15,86.428,36.584," 0",999,3,0,0,0,0,0,0,0
"855",8672,"867236","MC","CB2",36,"M",999,"999","B","c"," np"," 999"," 999",4,67.218,0," 999",999,0,0,0,0,0,0,0,0
"856",8672,"867236","MC","CB3",36,"M",999,"999","B","c"," np"," 999"," 999",4,67.218,0," 999",999,0,0,0,0,0,0,0,0
"857",8672,"867236","MC","CB4",36,"M",999,"999","B","c"," np"," 999"," 999",4,67.218,0," 999",999,0,0,0,0,0,0,0,0
"858",8672,"867236","MC","CB5",36,"M",999,"999","B","c"," np"," 999"," 999",4,67.218,0," 999",999,0,0,0,0,0,0,0,0
"859",8685,"868536","HG","C2",36,"F",0,"B","Y","np"," np"," 999"," 999",2,14.042,25.765," y",14.042,1,0,0,0,0,1,0,0
"860",8685,"868536","HG","C3",36,"F",0,"B","Y","np"," np"," 999"," 999",4,40.154,36.074," y",28.764,3,0,0,0,0,0,0,0
"861",8685,"868536","HG","C4",36,"F",0,"B","Y","np"," np"," 999"," 999",10,46.75,48.484," n",999,4,2,1,0,0,0,0,0
"862",8685,"868536","HG","C5",36,"F",0,"B","Y","c"," np"," 999"," 999",10,20.502,60.282," n",999,4,3,2,1,0,1,1,0
"863",8685,"868536","HG","CB2",36,"F",0,"999","G","np"," n"," 999"," astronaut",0,71.026,0," 999",999,0,0,0,0,0,0,0,0
"864",8685,"868536","HG","CB3",36,"F",0,"999","G","np"," n"," 999"," astronaut",0,71.026,0," 999",999,0,0,0,0,0,0,0,0
"865",8685,"868536","HG","CB4",36,"F",0,"999","G","np"," n"," 999"," astronaut",0,71.026,0," 999",999,0,0,0,0,0,0,0,0
"866",8685,"868536","HG","CB5",36,"F",0,"999","G","np"," n"," 999"," astronaut",0,71.026,0," 999",999,0,0,0,0,0,0,0,0
"867",8699,"869936","SM","C2",36,"F",1,"GREEN","W","nc"," np"," 999"," 999",6,44.302,17.68," 0 ",999,0,0,0,0,0,0,0,0
"868",8699,"869936","SM","C3",36,"F",0,"GREEN","W","nc"," np"," 999"," 999",5,42.772,28.708," 0 ",999,2,0,0,0,0,0,0,0
"869",8699,"869936","SM","C4",36,"F",0,"GREEN","W","c"," np"," 999"," 999",9,51.374,38.594," 1 ",23.494,4,0,0,0,0,0,0,0
"870",8699,"869936","SM","C5",36,"F",0,"GREEN","W","c"," np"," 999"," 999",10,71.332,36.796," 0 ",999,3,0,0,0,0,0,0,0
"871",8699,"869936","SM","CB2",36,"F",999,"999","O","np"," np"," 999"," 999",2,80.954,0," 999",999,0,0,0,0,0,0,0,0
"872",8699,"869936","SM","CB3",36,"F",999,"999","O","np"," np"," 999"," 999",2,80.954,0," 999",999,0,0,0,0,0,0,0,0
"873",8699,"869936","SM","CB4",36,"F",999,"999","O","np"," np"," 999"," 999",2,80.954,0," 999",999,0,0,0,0,0,0,0,0
"874",8699,"869936","SM","CB5",36,"F",999,"999","O","np"," np"," 999"," 999",2,80.954,0," 999",999,0,0,0,0,0,0,0,0
"875",8702,"870236","SM","C2",36,"M",1,"G","W","nc"," np"," 999"," 999",8,32.3,26.078," 0",999,0,0,0,0,0,0,0,0
"876",8702,"870236","SM","C3",36,"M",1,"G","W","nc"," np"," 999"," 999",10,48.178,29.206," 0",999,2,0,0,0,0,0,0,0
"877",8702,"870236","SM","C4",36,"M",1,"G","W","nc"," np"," 999"," 999",10,37.74,33.898," 0",999,0,0,0,0,0,1,0,0
"878",8702,"870236","SM","C5",36,"M",1,"G","W","c"," np"," 999"," 999",12,82.79,51.136," 0",999,1,0,0,0,0,0,0,0
"879",8702,"870236","SM","CB2",36,"M",999,"999","Y","np"," np"," 999"," 999",0,65.484,0," 999",999,0,0,0,0,0,0,0,0
"880",8702,"870236","SM","CB3",36,"M",999,"999","Y","np"," np"," 999"," 999",0,65.484,0," 999",999,0,0,0,0,0,0,0,0
"881",8702,"870236","SM","CB4",36,"M",999,"999","Y","np"," np"," 999"," 999",0,65.484,0," 999",999,0,0,0,0,0,0,0,0
"882",8702,"870236","SM","CB5",36,"M",999,"999","Y","np"," np"," 999"," 999",0,65.484,0," 999",999,0,0,0,0,0,0,0,0
"883",8709,"870936","LT","C2",36,"M",1,"O","R","np"," 999"," 999"," 999",4,25.847,24.102," 1",3.332,2,1,0,0,0,0,0,0
"884",8709,"870936","LT","C3",36,"M",1,"O","R","np"," 999"," 999"," 999",3,72.431,22.703," 0",999,2,1,0,0,0,0,0,0
"885",8709,"870936","LT","CB2",36,"M",1,"999","W","999"," 999"," 999"," 999",0,65.569,0," 999",999,0,0,0,0,0,0,0,0
"886",8709,"870936","LT","CB3",36,"M",1,"999","W","999"," 999"," 999"," 999",0,65.569,0," 999",999,0,0,0,0,0,0,0,0
"887",8709,"870936","LT","CB4",36,"M",1,"999","W","999"," 999"," 999"," 999",0,65.569,0," 999",999,0,0,0,0,0,0,0,0
"888",8709,"870936","LT","CB5",36,"M",1,"999","W","999"," 999"," 999"," 999",0,65.569,0," 999",999,0,0,0,0,0,0,0,0
"889",8712,"871236","HG","C2",36,"M",1,"O","Y","nc"," np"," 999"," 999",5,37.74,18.87," 0",999,0,0,0,0,0,0,0,0
"890",8712,"871236","HG","C3",36,"M",1,"O","Y","c"," np"," 999"," 999",6,45.9,49.742," 0",999,1,0,0,0,0,0,0,0
"891",8712,"871236","HG","C4",36,"M",1,"O","Y","c"," np"," 999"," 999",10,38.352,29.512," 0",999,3,0,0,0,0,1,0,0
"892",8712,"871236","HG","C5",36,"M",1,"O","Y","nc"," np"," 999"," 999",5,36.176,50.762," 0",999,4,1,0,0,0,1,0,0
"893",8712,"871236","HG","CB2",36,"F",999,"999","G","999"," np"," 999"," 999",0,61.71,0," 999",999,0,0,0,0,0,0,0,0
"894",8712,"871236","HG","CB3",36,"F",999,"999","G","999"," np"," 999"," 999",0,61.71,0," 999",999,0,0,0,0,0,0,0,0
"895",8712,"871236","HG","CB4",36,"F",999,"999","G","999"," np"," 999"," 999",0,61.71,0," 999",999,0,0,0,0,0,0,0,0
"896",8712,"871236","HG","CB5",36,"F",999,"999","G","999"," np"," 999"," 999",0,61.71,0," 999",999,0,0,0,0,0,0,0,0
"897",8713,"871336","LT","C2",36,"M",1,"R","W","c"," 999"," 999"," 999",8,38.819,21.465," 0",999,1,0,0,0,0,0,0,0
"898",8713,"871336","LT","C3",36,"M",1,"R","W","np"," 999"," 999"," 999",14,67.719,29.068," 0",999,2,1,0,0,0,0,0,0
"899",8713,"871336","LT","C4",36,"M",1,"R","W","np"," 999"," 999"," 999",11,41.594,28.308," 0",999,3,0,0,0,0,0,0,0
"900",8713,"871336","LT","C5",36,"M",1,"R","W","np"," 999"," 999"," 999",9,87.611,34.693," 0",999,4,1,0,0,0,0,0,0
"901",8713,"871336","LT","CB2",36,"M",1,"999","G","999"," 999"," 999"," 999",8,89.474,0," 999",999,1,0,0,0,0,0,0,0
"902",8713,"871336","LT","CB3",36,"M",1,"999","G","999"," 999"," 999"," 999",8,89.474,0," 999",999,0,0,0,0,0,0,0,0
"903",8713,"871336","LT","CB4",36,"M",1,"999","G","999"," 999"," 999"," 999",8,89.474,0," 999",999,0,0,0,0,0,0,0,0
"904",8713,"871336","LT","CB5",36,"M",1,"999","G","999"," 999"," 999"," 999",8,89.474,0," 999",999,2,0,0,0,0,0,0,0
"905",8718,"871836","LT","C2",36,"F",1,"O","R","np"," 999"," 999"," 999",2,18.288,22.217," 1",11.832,2,1,0,0,0,1,0,0
"906",8718,"871836","LT","C3",36,"F",1,"O","R","np"," 999"," 999"," 999",4,30.368,25.787," 0",999,2,0,0,0,0,0,0,0
"907",8718,"871836","LT","C4",36,"F",1,"O","R","np"," 999"," 999"," 999",10,51.58,32.991," 0",999,2,0,0,0,0,0,0,0
"908",8718,"871836","LT","C5",36,"F",1,"O","R","np"," 999"," 999"," 999",6,34.58,32.668," 0",999,3,0,0,0,0,1,0,0
"909",8718,"871836","LT","CB2",36,"F",1,"999","W","999"," 999"," 999"," 999",0,72.651,0," 999",999,0,0,0,0,0,0,0,0
"910",8718,"871836","LT","CB3",36,"F",1,"999","W","999"," 999"," 999"," 999",0,72.651,0," 999",999,0,0,0,0,0,0,0,0
"911",8718,"871836","LT","CB4",36,"F",1,"999","W","999"," 999"," 999"," 999",0,72.651,0," 999",999,0,0,0,0,0,0,0,0
"912",8718,"871836","LT","CB5",36,"F",1,"999","W","999"," 999"," 999"," 999",0,72.651,0," 999",999,0,0,0,0,0,0,0,0
"913",8720,"872036","SM","CB2",36,"F",1,"999","G","999"," np"," 999"," 999",0,43.554,0," 999",999,0,0,0,0,0,0,0,0
"914",8720,"872036","SM","CB3",36,"F",1,"999","G","999"," np"," 999"," 999",0,43.554,0," 999",999,0,0,0,0,0,0,0,0
"915",8720,"872036","SM","CB4",36,"F",1,"999","G","999"," np"," 999"," 999",0,43.554,0," 999",999,0,0,0,0,0,0,0,0
"916",8720,"872036","SM","CB5",36,"F",1,"999","G","999"," np"," 999"," 999",0,43.554,0," 999",999,0,0,0,0,0,0,0,0
"917",8722,"872236","LT","C2",36,"F",1,"O","G","c"," 999"," 999"," 999",4,25.17,25.222," 1",6.766,2,1,0,0,0,0,0,0
"918",8722,"872236","LT","C3",36,"F",1,"O","G","nc"," 999"," 999"," 999",6,39.332,33.814," 0",999,2,1,0,0,0,0,0,0
"919",8722,"872236","LT","C4",36,"F",1,"O","G","c"," 999"," 999"," 999",8,57.42,38.182," 0",999,2,1,0,0,0,0,0,0
"920",8722,"872236","LT","C5",36,"F",1,"O","G","nc"," 999"," 999"," 999",10,57.242,46.822," 1",24.344,5,1,0,0,0,0,0,0
"921",8722,"872236","LT","CB2",36,"F",1,"999","W","999"," 999"," 999"," 999",2,65.611,0," 999",999,0,0,0,0,0,0,0,0
"922",8722,"872236","LT","CB3",36,"F",1,"999","W","999"," 999"," 999"," 999",2,65.611,0," 999",999,0,0,0,0,0,0,0,0
"923",8722,"872236","LT","CB4",36,"F",1,"999","W","999"," 999"," 999"," 999",2,65.611,0," 999",999,0,0,0,0,0,0,0,0
"924",8722,"872236","LT","CB5",36,"F",1,"999","W","999"," 999"," 999"," 999",2,65.611,0," 999",999,0,0,0,0,0,0,0,0
"925",8725,"872536","LT","C2",36,"M",1,"G","W","np"," 999"," 999"," 999",3,39.502,31.94," 1",3.536,2,1,0,0,0,0,0,0
"926",8725,"872536","LT","C3",36,"M",1,"G","W","nc"," 999"," 999"," 999",8,57.215,36.964," 0",999,2,0,0,0,0,0,0,0
"927",8725,"872536","LT","C4",36,"M",1,"G","W","np"," 999"," 999"," 999",9,61.19,40.522," 1",12.444,4,3,2,1,0,0,0,0
"928",8725,"872536","LT","C5",36,"M",1,"G","W","np"," 999"," 999"," 999",13,78.046,47.315," 1",25.512,3,0,0,0,0,0,0,0
"929",8725,"872536","LT","CB2",36,"M",1,"999","Y","999"," 999"," 999"," 999",7,73.488,0," 999",999,0,0,0,0,0,0,0,0
"930",8725,"872536","LT","CB3",36,"M",1,"999","Y","999"," 999"," 999"," 999",7,73.488,0," 999",999,0,0,0,0,0,0,0,0
"931",8725,"872536","LT","CB4",36,"M",1,"999","Y","999"," 999"," 999"," 999",7,73.488,0," 999",999,0,0,0,0,0,0,0,0
"932",8725,"872536","LT","CB5",36,"M",1,"999","Y","999"," 999"," 999"," 999",7,73.488,0," 999",999,0,0,0,0,0,0,0,0
"933",8732,"873236","SM","C2",36,"M",1,"R","G","c"," np"," 999"," 999",4,23.664,20.842," 1",8.228,2,1,0,0,0,0,0,0
"934",8732,"873236","SM","C3",36,"M",1,"R","G","nc"," np"," 999"," 999",3,46.716,24.306," 0",999,0,0,0,0,0,0,0,0
"935",8732,"873236","SM","C4",36,"M",1,"R","G","nc"," np"," 999"," 999",3,38.488,27.438," 0",999,1,0,0,0,0,1,0,0
"936",8732,"873236","SM","C5",36,"M",1,"R","G","c"," np"," 999"," 999",5,72.442,47.668," 1",24.14,5,4,3,2,1,0,0,0
"937",8732,"873236","SM","CB2",36,"M",999,"999","Y","np"," np"," 999"," 999",13,82.484,0," 999",999,0,0,0,0,0,0,0,0
"938",8732,"873236","SM","CB3",36,"M",999,"999","Y","np"," np"," 999"," 999",13,82.484,0," 999",999,2,1,0,0,0,0,0,0
"939",8732,"873236","SM","CB4",36,"M",999,"999","Y","np"," np"," 999"," 999",13,82.484,0," 999",999,0,0,0,0,0,0,0,0
"940",8732,"873236","SM","CB5",36,"M",999,"999","Y","np"," np"," 999"," 999",13,82.484,0," 999",999,0,0,0,0,0,0,0,0
"941",8733,"873336","SM","C2",36,"F",1,"W","O","c"," np"," 999"," 999",4,24.888,22.597," 1",7.854,2,1,0,0,0,0,0,0
"942",8733,"873336","SM","C3",36,"F",1,"W","O","nc"," np"," 999"," 999",27,191.114,29.697," 0",999,0,0,0,0,0,0,0,0
"943",8733,"873336","SM","C4",36,"F",1,"W","O","nc"," np"," 999"," 999",8,65.688,44.67," 0",999,1,0,0,0,0,0,0,0
"944",8733,"873336","SM","C5",36,"F",1,"W","O","nc"," np"," 999"," 999",8,38.114,52.39," 0",999,3,0,0,0,0,1,0,0
"945",8733,"873336","SM","CB2",36,"F",999,"999","O","999"," np"," 999"," 999",4,113.39,0," 999",999,0,0,0,0,0,0,0,0
"946",8733,"873336","SM","CB3",36,"F",999,"999","O","999"," np"," 999"," 999",4,113.39,0," 999",999,0,0,0,0,0,0,0,0
"947",8733,"873336","SM","CB4",36,"F",999,"999","O","999"," np"," 999"," 999",4,113.39,0," 999",999,0,0,0,0,0,0,0,0
"948",8733,"873336","SM","CB5",36,"F",999,"999","O","999"," np"," 999"," 999",4,113.39,0," 999",999,0,0,0,0,0,0,0,0
"949",8736,"873636","LT","C2",36,"M",1,"W","R","np"," np"," 999"," 999",4,25.977,38.026," 1",3.578,2,1,0,0,0,0,0,0
"950",8736,"873636","LT","C3",36,"M",1,"W","R","np"," 999"," 999"," 999",13,57.47,40.094," 1",54.124,3,0,0,0,0,0,0,0
"951",8736,"873636","LT","C4",36,"M",1,"W","R","np"," 999"," 999"," 999",14,62.831,42.32," 0",999,2,0,0,0,0,0,0,0
"952",8736,"873636","LT","C5",36,"M",1,"W","R","np"," 999"," 999"," 999",23,100.334,52.569," 1",34.722,5,1,0,0,0,0,0,0
"953",8736,"873636","LT","CB2",36,"M",1,"999","G","999"," 999"," 999"," 999",0,95.194,0," 999",999,0,0,0,0,0,0,0,0
"954",8736,"873636","LT","CB3",36,"M",1,"999","G","999"," 999"," 999"," 999",0,95.194,0," 999",999,0,0,0,0,0,0,0,0
"955",8736,"873636","LT","CB4",36,"M",1,"999","G","999"," 999"," 999"," 999",0,95.194,0," 999",999,0,0,0,0,0,0,0,0
"956",8736,"873636","LT","CB5",36,"M",1,"999","G","999"," 999"," 999"," 999",0,95.194,0," 999",999,0,0,0,0,0,0,0,0
"957",8742,"874236","LT","C2",36,"M",1,"R","R","np"," 999"," 999"," 999",87,457.907,17.438," 1",7.106,2,1,0,0,0,0,0,0
"958",8742,"874236","LT","CB2",36,"M",1,"999","O","999"," 999"," 999"," 999",6,57.031,0," 999",999,0,0,0,0,0,0,0,0
"959",8742,"874236","LT","CB3",36,"M",1,"999","O","999"," 999"," 999"," 999",6,57.031,0," 999",999,0,0,0,0,0,0,0,0
"960",8742,"874236","LT","CB4",36,"M",1,"999","O","999"," 999"," 999"," 999",6,57.031,0," 999",999,0,0,0,0,0,0,0,0
"961",8742,"874236","LT","CB5",36,"M",1,"999","O","999"," 999"," 999"," 999",6,57.031,0," 999",999,0,0,0,0,0,0,0,0
"962",8744,"874436","LT","C3",36,"F",1,"G","Y","np"," 999"," 999"," 999",15,62.46,40.143," 0",999,2,0,0,0,0,0,0,0
"963",8744,"874436","LT","C4",36,"F",1,"G","Y","np"," 999"," 999"," 999",16,68.672,39.134," 0",999,2,0,0,0,0,0,0,0
"964",8744,"874436","LT","C5",36,"F",1,"G","Y","np"," 999"," 999"," 999",17,65.1,58.043," 1",8.534,5,0,0,0,0,0,0,0
"965",8744,"874436","LT","CB2",36,"F",1,"999","W","np"," 999"," 999"," 999",0,70.592,0," 999",999,0,0,0,0,0,0,0,0
